ticker,strike,expiry,optionType,volume,premium,openInterest,bidAskSpread,timestamp,sweepType,sourceFile
GOOGL,280,01/16/2026,Call,500,$895K,1532,0,"Wednesday, November 5, 2025 at 9:54 AM",Call Sweep,options_data_2025-11-05_14-00.csv
GOOGL,280,01/16/2026,Call,500,$890.2K,3035,0,"Wednesday, November 5, 2025 at 9:55 AM",Call Sweep,options_data_2025-11-05_14-00.csv
GOOGL,280,01/16/2026,Call,503,$899.7K,3554,0,"Wednesday, November 5, 2025 at 9:55 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,11/07/2025,Put,527,$703.8K,5738,0,"Wednesday, November 5, 2025 at 9:56 AM",Put Sweep,options_data_2025-11-05_14-00.csv
LLY,920,12/19/2025,Call,160,$828.8K,176,0,"Wednesday, November 5, 2025 at 9:57 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,442.5,11/07/2025,Put,503,$500.5K,1789,0,"Wednesday, November 5, 2025 at 9:57 AM",Put Sweep,options_data_2025-11-05_14-00.csv
ANET,150,01/15/2027,Call,162,$552.1K,758,0,"Wednesday, November 5, 2025 at 10:00 AM",Call Sweep,options_data_2025-11-05_14-00.csv
AMZN,255,12/19/2025,Call,500,$410K,594,0,"Wednesday, November 5, 2025 at 10:06 AM",Call Sweep,options_data_2025-11-05_14-00.csv
GOOGL,280,01/16/2026,Call,510,$930.8K,6983,0,"Wednesday, November 5, 2025 at 10:06 AM",Call Sweep,options_data_2025-11-05_14-00.csv
GOOGL,280,01/16/2026,Call,501,$918.9K,7484,0,"Wednesday, November 5, 2025 at 10:06 AM",Call Sweep,options_data_2025-11-05_14-00.csv
LLY,1,11/14/2025,Call,496,$410.6K,1320,0,"Wednesday, November 5, 2025 at 10:07 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,11/21/2025,Call,1363,$2.8M,2012,0,"Wednesday, November 5, 2025 at 10:09 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,437.5,11/14/2025,Call,186,$419.4K,265,0,"Wednesday, November 5, 2025 at 10:09 AM",Call Sweep,options_data_2025-11-05_14-00.csv
AMD,260,11/14/2025,Call,1999,$1.4M,4509,0,"Wednesday, November 5, 2025 at 10:10 AM",Call Sweep,options_data_2025-11-05_14-00.csv
BMNR,39,04/17/2026,Call,330,$436.4K,660,0,"Wednesday, November 5, 2025 at 10:10 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
AMD,260,11/14/2025,Call,2006,$1.4M,6566,0,"Wednesday, November 5, 2025 at 10:11 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,480,12/05/2025,Call,634,$1.1M,668,0,"Wednesday, November 5, 2025 at 10:12 AM",Call Sweep,options_data_2025-11-05_14-00.csv
NVDA,200,11/07/2025,Call,2097,$639.3K,47663,0,"Wednesday, November 5, 2025 at 10:13 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,480,12/05/2025,Call,1191,$2.1M,7460,0,"Wednesday, November 5, 2025 at 10:16 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
NVDA,200,11/07/2025,Call,1476,$422.1K,52816,0,"Wednesday, November 5, 2025 at 10:18 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,480,12/05/2025,Call,1760,$2.9M,20717,0,"Wednesday, November 5, 2025 at 10:19 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
MSTR,272.5,11/14/2025,Call,1502,$488.2K,1515,0,"Wednesday, November 5, 2025 at 10:21 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,11/21/2025,Call,853,$1.7M,8893,0,"Wednesday, November 5, 2025 at 10:26 AM",Call Sweep,options_data_2025-11-05_14-00.csv
GLD,380,10/16/2026,Put,157,$470.2K,219,0,"Wednesday, November 5, 2025 at 10:29 AM",Put Sweep,options_data_2025-11-05_14-00.csv
MSTR,272.5,11/14/2025,Call,1618,$542K,4147,0,"Wednesday, November 5, 2025 at 10:31 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,480,12/05/2025,Call,4649,$7.4M,38523,0,"Wednesday, November 5, 2025 at 10:36 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
AMZN,260,05/15/2026,Call,1500,$3.3M,1567,0,"Wednesday, November 5, 2025 at 10:37 AM",Call Sweep,options_data_2025-11-05_14-00.csv
FETH,45,01/15/2027,Call,500,$410K,500,0,"Wednesday, November 5, 2025 at 10:41 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
AVGO,400,01/16/2026,Call,200,$403K,2524,0,"Wednesday, November 5, 2025 at 10:52 AM",Call Sweep,options_data_2025-11-05_14-00.csv
UAL,97.5,05/15/2026,Call,663,$868.5K,1001,0,"Wednesday, November 5, 2025 at 10:58 AM",Call Sweep,options_data_2025-11-05_14-00.csv
AMD,250,03/20/2026,Put,444,$1.4M,468,0,"Wednesday, November 5, 2025 at 11:00 AM",Put Sweep,options_data_2025-11-05_14-00.csv
AMD,270,03/20/2026,Call,281,$768.5K,504,0,"Wednesday, November 5, 2025 at 11:00 AM",Call Sweep,options_data_2025-11-05_14-00.csv
MU,240,12/19/2025,Call,207,$456.5K,570,0,"Wednesday, November 5, 2025 at 11:01 AM",Call Sweep,options_data_2025-11-05_14-00.csv
META,650,11/14/2025,Call,1148,$1.1M,4058,0,"Wednesday, November 5, 2025 at 11:05 AM",Call Sweep,options_data_2025-11-05_14-00.csv
ETSY,60,11/14/2025,Call,3719,$595K,9707,0,"Wednesday, November 5, 2025 at 11:05 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
EFA,93,12/18/2026,Put,757,$450.4K,899,0,"Wednesday, November 5, 2025 at 11:07 AM",Put Sweep,options_data_2025-11-05_14-00.csv
MSTR,270,11/14/2025,Call,1401,$532.4K,5096,0,"Wednesday, November 5, 2025 at 11:09 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,04/17/2026,Call,200,$1.5M,238,0,"Wednesday, November 5, 2025 at 11:12 AM",Call Sweep,options_data_2025-11-05_14-00.csv
SCHW,90,06/18/2026,Call,400,$438K,504,0,"Wednesday, November 5, 2025 at 11:12 AM",Call Sweep,options_data_2025-11-05_14-00.csv
AVGO,360,01/16/2026,Call,200,$726K,1063,0,"Wednesday, November 5, 2025 at 11:16 AM",Call Sweep,options_data_2025-11-05_14-00.csv
NVDA,205,11/07/2025,Call,2412,$475.2K,63387,0,"Wednesday, November 5, 2025 at 11:17 AM",Call Sweep,options_data_2025-11-05_14-00.csv
BE,115,11/21/2025,Call,499,$1.7M,504,0,"Wednesday, November 5, 2025 at 11:19 AM",Call Sweep,options_data_2025-11-05_14-00.csv
MU,220,02/20/2026,Put,190,$460.8K,203,0,"Wednesday, November 5, 2025 at 11:32 AM",Put Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,04/17/2026,Call,206,$1.5M,447,0,"Wednesday, November 5, 2025 at 11:41 AM",Call Sweep,options_data_2025-11-05_14-00.csv
AMD,245,12/12/2025,Call,190,$401.9K,438,0,"Wednesday, November 5, 2025 at 11:42 AM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
AMZN,250,12/19/2025,Call,823,$887.4K,2938,0,"Wednesday, November 5, 2025 at 11:42 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TEM,80,11/21/2025,Call,1101,$572.5K,1800,0,"Wednesday, November 5, 2025 at 11:45 AM",Call Sweep,options_data_2025-11-05_14-00.csv
MSFT,545,01/16/2026,Call,500,$460K,1259,0,"Wednesday, November 5, 2025 at 11:46 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,430,11/07/2025,Call,423,$1.1M,10858,0,"Wednesday, November 5, 2025 at 11:47 AM",Call Sweep,options_data_2025-11-05_14-00.csv
DDOG,145,11/07/2025,Put,2090,$533K,2272,0,"Wednesday, November 5, 2025 at 11:47 AM",Unusual Put Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,01/16/2026,Call,203,$999.8K,3046,0,"Wednesday, November 5, 2025 at 11:48 AM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,460,11/14/2025,Call,282,$418.8K,4025,0,"Wednesday, November 5, 2025 at 11:48 AM",Call Sweep,options_data_2025-11-05_14-00.csv
SMCI,60,12/19/2025,Put,3000,$5.2M,3010,0,"Wednesday, November 5, 2025 at 12:04 PM",Put Sweep,options_data_2025-11-05_14-00.csv
SLV,50,04/17/2026,Call,3606,$616.6K,4355,0,"Wednesday, November 5, 2025 at 12:08 PM",Call Sweep,options_data_2025-11-05_14-00.csv
MDGL,520,01/16/2026,Call,160,$560K,222,0,"Wednesday, November 5, 2025 at 12:11 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,460,11/21/2025,Call,236,$456.7K,2667,0,"Wednesday, November 5, 2025 at 12:16 PM",Call Sweep,options_data_2025-11-05_14-00.csv
AMZN,265,02/20/2026,Call,326,$436.8K,377,0,"Wednesday, November 5, 2025 at 12:18 PM",Call Sweep,options_data_2025-11-05_14-00.csv
GOOGL,295,02/20/2026,Call,263,$503.6K,303,0,"Wednesday, November 5, 2025 at 12:18 PM",Call Sweep,options_data_2025-11-05_14-00.csv
PLTR,200,06/17/2027,Call,598,$3.3M,852,0,"Wednesday, November 5, 2025 at 12:28 PM",Call Sweep,options_data_2025-11-05_14-00.csv
PLTR,200,06/17/2027,Call,164,$910.2K,1224,0,"Wednesday, November 5, 2025 at 12:28 PM",Call Sweep,options_data_2025-11-05_14-00.csv
PLTR,200,06/17/2027,Call,178,$987.9K,1043,0,"Wednesday, November 5, 2025 at 12:28 PM",Call Sweep,options_data_2025-11-05_14-00.csv
PLTR,200,06/17/2027,Call,373,$2.1M,1722,0,"Wednesday, November 5, 2025 at 12:28 PM",Call Sweep,options_data_2025-11-05_14-00.csv
PLTR,200,06/17/2027,Call,371,$2.1M,2093,0,"Wednesday, November 5, 2025 at 12:28 PM",Call Sweep,options_data_2025-11-05_14-00.csv
PLTR,200,06/17/2027,Call,153,$849.2K,2286,0,"Wednesday, November 5, 2025 at 12:28 PM",Call Sweep,options_data_2025-11-05_14-00.csv
GOOG,300,12/12/2025,Call,1000,$595K,3312,0,"Wednesday, November 5, 2025 at 12:30 PM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
STX,260,11/21/2025,Call,198,$520.7K,231,0,"Wednesday, November 5, 2025 at 12:42 PM",Call Sweep,options_data_2025-11-05_14-00.csv
MSTR,275,12/19/2025,Call,279,$403.2K,311,0,"Wednesday, November 5, 2025 at 12:43 PM",Call Sweep,options_data_2025-11-05_14-00.csv
AMZN,270,01/16/2026,Call,1500,$1M,3253,0,"Wednesday, November 5, 2025 at 12:59 PM",Call Sweep,options_data_2025-11-05_14-00.csv
NVDA,200,01/16/2026,Call,279,$488.3K,3769,0,"Wednesday, November 5, 2025 at 12:59 PM",Call Sweep,options_data_2025-11-05_14-00.csv
BHVN,30,12/18/2026,Put,291,$663.5K,329,0,"Wednesday, November 5, 2025 at 1:00 PM",Unusual Put Sweep,options_data_2025-11-05_14-00.csv
COHR,132,11/07/2025,Call,500,$540K,510,0,"Wednesday, November 5, 2025 at 1:02 PM",Unusual Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,460,11/07/2025,Call,534,$427.3K,30225,0,"Wednesday, November 5, 2025 at 1:04 PM",Call Sweep,options_data_2025-11-05_14-00.csv
VSCO,35,01/15/2027,Call,674,$808.8K,759,0,"Wednesday, November 5, 2025 at 1:06 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,455,11/14/2025,Call,1863,$3.4M,6054,0,"Wednesday, November 5, 2025 at 1:20 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,11/14/2025,Call,2010,$4.2M,11561,0,"Wednesday, November 5, 2025 at 1:29 PM",Call Sweep,options_data_2025-11-05_14-00.csv
CRWV,180,01/15/2027,Call,200,$510K,217,0,"Wednesday, November 5, 2025 at 1:32 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,460,11/07/2025,Call,889,$889.1K,37177,0,"Wednesday, November 5, 2025 at 1:38 PM",Call Sweep,options_data_2025-11-05_14-00.csv
LMND,65,12/19/2025,Call,500,$869K,1314,0,"Wednesday, November 5, 2025 at 1:38 PM",Call Sweep,options_data_2025-11-05_14-00.csv
NVDA,200,06/18/2026,Call,200,$633K,869,0,"Wednesday, November 5, 2025 at 1:49 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,450,11/14/2025,Put,1000,$1.4M,7927,0,"Wednesday, November 5, 2025 at 1:49 PM",Put Sweep,options_data_2025-11-05_14-00.csv
TSLA,490,11/14/2025,Call,1137,$909.6K,2273,0,"Wednesday, November 5, 2025 at 1:54 PM",Call Sweep,options_data_2025-11-05_14-00.csv
ASTS,68,11/14/2025,Put,898,$449K,940,0,"Wednesday, November 5, 2025 at 2:00 PM",Unusual Put Sweep,options_data_2025-11-05_14-00.csv
SMH,400,02/20/2026,Call,633,$838.7K,635,0,"Wednesday, November 5, 2025 at 2:04 PM",Call Sweep,options_data_2025-11-05_14-00.csv
FFIV,240,04/17/2026,Call,159,$492.9K,160,0,"Wednesday, November 5, 2025 at 2:06 PM",Call Sweep,options_data_2025-11-05_14-00.csv
FSLR,250,01/16/2026,Call,177,$778.8K,201,0,"Wednesday, November 5, 2025 at 2:11 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,560,12/19/2025,Call,1129,$1.4M,1344,0,"Wednesday, November 5, 2025 at 2:15 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,555,12/19/2025,Call,343,$444.2K,423,0,"Wednesday, November 5, 2025 at 2:15 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,560,12/19/2025,Call,501,$615.8K,1845,0,"Wednesday, November 5, 2025 at 2:15 PM",Call Sweep,options_data_2025-11-05_14-00.csv
TSLA,480,11/21/2025,Call,258,$464.6K,2390,0,"Wednesday, November 5, 2025 at 2:16 PM",Call Sweep,options_data_2025-11-05_14-00.csv
BABA,170,02/20/2026,Call,398,$595K,409,0,"Wednesday, November 5, 2025 at 2:26 PM",Call Sweep,options_data_2025-11-05_16-00.csv
CHYM,20,12/19/2025,Call,1729,$450.7K,1891,0,"Wednesday, November 5, 2025 at 2:28 PM",Call Sweep,options_data_2025-11-05_16-00.csv
GOOGL,300,03/20/2026,Call,499,$1M,2266,0,"Wednesday, November 5, 2025 at 2:32 PM",Call Sweep,options_data_2025-11-05_16-00.csv
CHYM,20,12/19/2025,Call,2003,$539.4K,3929,0,"Wednesday, November 5, 2025 at 2:33 PM",Unusual Call Sweep,options_data_2025-11-05_16-00.csv
SMH,360,01/16/2026,Call,383,$942.2K,485,0,"Wednesday, November 5, 2025 at 2:36 PM",Call Sweep,options_data_2025-11-05_16-00.csv
AMZN,275,01/16/2026,Put,152,$437K,310,0,"Wednesday, November 5, 2025 at 2:40 PM",Put Sweep,options_data_2025-11-05_16-00.csv
AAPL,255,02/20/2026,Call,177,$462K,786,0,"Wednesday, November 5, 2025 at 2:45 PM",Call Sweep,options_data_2025-11-05_16-00.csv
IBIT,60,01/15/2027,Call,560,$803.6K,3868,0,"Wednesday, November 5, 2025 at 2:48 PM",Call Sweep,options_data_2025-11-05_16-00.csv
AAPL,270,12/19/2025,Call,1299,$1.3M,4277,0,"Wednesday, November 5, 2025 at 2:49 PM",Call Sweep,options_data_2025-11-05_16-00.csv
AMD,230,11/21/2025,Call,424,$1.3M,2217,0,"Wednesday, November 5, 2025 at 3:03 PM",Call Sweep,options_data_2025-11-05_16-00.csv
NVDA,187,12/19/2025,Call,200,$435.1K,247,0,"Wednesday, November 5, 2025 at 3:04 PM",Call Sweep,options_data_2025-11-05_16-00.csv
TSLA,550,12/19/2025,Call,412,$572.7K,1894,0,"Wednesday, November 5, 2025 at 3:08 PM",Call Sweep,options_data_2025-11-05_16-00.csv
IREN,85,01/16/2026,Call,350,$472.5K,7654,0,"Wednesday, November 5, 2025 at 3:11 PM",Call Sweep,options_data_2025-11-05_16-00.csv
MSFT,490,01/16/2026,Call,176,$595.8K,309,0,"Wednesday, November 5, 2025 at 3:12 PM",Call Sweep,options_data_2025-11-05_16-00.csv
TSLA,455,11/07/2025,Call,251,$451.8K,48170,0,"Wednesday, November 5, 2025 at 3:17 PM",Unusual Call Sweep,options_data_2025-11-05_16-00.csv
HOOD,120,01/16/2026,Call,498,$1.6M,2670,0,"Wednesday, November 5, 2025 at 3:21 PM",Call Sweep,options_data_2025-11-05_16-00.csv
IONQ,90,09/18/2026,Call,736,$956.8K,921,0,"Wednesday, November 5, 2025 at 3:25 PM",Unusual Call Sweep,options_data_2025-11-05_16-00.csv
FFIV,260,12/18/2026,Put,155,$595.5K,155,0,"Wednesday, November 5, 2025 at 3:30 PM",Unusual Put Sweep,options_data_2025-11-05_16-00.csv
OKLO,115,03/20/2026,Call,211,$734.3K,317,0,"Wednesday, November 5, 2025 at 3:30 PM",Call Sweep,options_data_2025-11-05_16-00.csv
ORCL,220,04/17/2026,Put,284,$489.9K,321,0,"Wednesday, November 5, 2025 at 3:34 PM",Put Sweep,options_data_2025-11-05_16-00.csv
CHYM,25,11/21/2025,Put,692,$463.6K,997,0,"Wednesday, November 5, 2025 at 3:51 PM",Unusual Put Sweep,options_data_2025-11-05_16-00.csv
MSFT,530,12/19/2025,Call,553,$467.3K,1391,0,"Wednesday, November 5, 2025 at 3:51 PM",Call Sweep,options_data_2025-11-05_16-00.csv
NVDA,200,12/18/2026,Call,299,$1.2M,1340,0,"Wednesday, November 5, 2025 at 3:54 PM",Call Sweep,options_data_2025-11-05_16-00.csv
NVDA,154,06/18/2026,Call,200,$1.2M,232,0,"Wednesday, November 5, 2025 at 3:55 PM",Call Sweep,options_data_2025-11-05_16-00.csv
ASTS,75,12/19/2025,Call,1000,$980K,2164,0,"Wednesday, November 5, 2025 at 3:59 PM",Call Sweep,options_data_2025-11-05_16-00.csv
AMD,260,03/20/2026,Call,150,$549.8K,562,0,"Wednesday, November 5, 2025 at 4:00 PM",Call Sweep,options_data_2025-11-05_16-00.csv
TSLA,500,11/14/2025,Call,1012,$607.2K,20261,0,"Wednesday, November 5, 2025 at 4:04 PM",Call Sweep,options_data_2025-11-05_16-00.csv
GOOG,280,01/16/2026,Put,350,$456.8K,812,0,"Wednesday, November 5, 2025 at 4:06 PM",Put Sweep,options_data_2025-11-05_16-00.csv
LCID,18,11/07/2025,Call,6745,$553.1K,10667,0,"Wednesday, November 5, 2025 at 4:07 PM",Highly Unusual Call Sweep,options_data_2025-11-05_16-00.csv
NVDA,185,02/20/2026,Call,300,$795K,717,0,"Wednesday, November 5, 2025 at 4:08 PM",Call Sweep,options_data_2025-11-05_16-00.csv
C,85,01/16/2026,Call,413,$782.2K,437,0,"Wednesday, November 5, 2025 at 4:09 PM",Call Sweep,options_data_2025-11-05_16-00.csv
NBIS,120,11/07/2025,Put,900,$549K,1273,0,"Wednesday, November 5, 2025 at 4:09 PM",Put Sweep,options_data_2025-11-05_16-00.csv
NVDA,200,03/20/2026,Call,200,$427K,2319,0,"Wednesday, November 5, 2025 at 4:12 PM",Call Sweep,options_data_2025-11-05_16-00.csv
MU,300,01/16/2026,Call,414,$467.8K,1719,0,"Wednesday, November 5, 2025 at 4:13 PM",Call Sweep,options_data_2025-11-05_16-00.csv
AMD,310,05/15/2026,Call,500,$1.4M,503,0,"Wednesday, November 5, 2025 at 4:14 PM",Call Sweep,options_data_2025-11-05_16-00.csv
AMD,300,08/21/2026,Call,331,$1.3M,582,0,"Wednesday, November 5, 2025 at 4:14 PM",Call Sweep,options_data_2025-11-05_16-00.csv
NVDA,200,09/18/2026,Call,250,$867.8K,250,0,"Thursday, November 6, 2025 at 9:45 AM",Call Sweep,options_data_2025-11-05_15-00.csv
ASTS,90,12/05/2025,Put,279,$678K,279,0,"Thursday, November 6, 2025 at 9:45 AM",Unusual Put Sweep,options_data_2025-11-05_15-00.csv
GOOG,280,01/16/2026,Put,351,$454.5K,355,0,"Thursday, November 6, 2025 at 9:46 AM",Put Sweep,options_data_2025-11-05_15-00.csv
TSLA,480,11/07/2025,Put,268,$627.1K,1002,0,"Thursday, November 6, 2025 at 9:48 AM",Put Sweep,options_data_2025-11-05_15-00.csv
TSLA,480,11/07/2025,Put,220,$514.8K,1225,0,"Thursday, November 6, 2025 at 9:48 AM",Put Sweep,options_data_2025-11-05_15-00.csv
GOOG,260,06/18/2026,Put,305,$555.1K,2169,0,"Thursday, November 6, 2025 at 9:51 AM",Unusual Put Sweep,options_data_2025-11-05_15-00.csv
GOOG,260,06/18/2026,Put,224,$407.7K,2393,0,"Thursday, November 6, 2025 at 9:51 AM",Unusual Put Sweep,options_data_2025-11-05_15-00.csv
TSLA,450,11/07/2025,Call,1248,$2.1M,3304,0,"Thursday, November 6, 2025 at 9:56 AM",Call Sweep,options_data_2025-11-05_15-00.csv
NVDA,200,12/19/2025,Call,441,$493.9K,1443,0,"Thursday, November 6, 2025 at 9:56 AM",Call Sweep,options_data_2025-11-05_15-00.csv
SLV,46,02/20/2026,Call,2526,$490K,7492,0,"Thursday, November 6, 2025 at 9:57 AM",Call Sweep,options_data_2025-11-05_15-00.csv
TSLA,450,11/07/2025,Call,450,$886.4K,4432,0,"Thursday, November 6, 2025 at 9:59 AM",Call Sweep,options_data_2025-11-05_15-00.csv
TSLA,500,11/28/2025,Call,299,$466.2K,775,0,"Thursday, November 6, 2025 at 10:01 AM",Call Sweep,options_data_2025-11-05_15-00.csv
TSLA,500,11/28/2025,Call,300,$475.1K,1406,0,"Thursday, November 6, 2025 at 10:02 AM",Call Sweep,options_data_2025-11-05_15-00.csv
TSLA,450,12/19/2025,Call,411,$1.9M,578,0,"Thursday, November 6, 2025 at 10:03 AM",Call Sweep,options_data_2025-11-05_15-00.csv
TSLA,470,11/07/2025,Put,289,$428.7K,932,0,"Thursday, November 6, 2025 at 10:05 AM",Put Sweep,options_data_2025-11-05_15-00.csv
DDOG,160,03/20/2026,Call,152,$585.2K,524,0,"Thursday, November 6, 2025 at 10:06 AM",Call Sweep,options_data_2025-11-05_15-00.csv
AMD,260,01/16/2026,Call,763,$1.4M,931,0,"Thursday, November 6, 2025 at 10:07 AM",Call Sweep,options_data_2025-11-05_15-00.csv
SNDK,260,11/21/2025,Call,522,$574.2K,1423,0,"Thursday, November 6, 2025 at 10:07 AM",Call Sweep,options_data_2025-11-05_15-00.csv
MU,330,02/20/2026,Call,400,$521.6K,412,0,"Thursday, November 6, 2025 at 10:07 AM",Call Sweep,options_data_2025-11-05_15-00.csv
MU,240,11/14/2025,Put,501,$440.9K,710,0,"Thursday, November 6, 2025 at 10:08 AM",Unusual Put Sweep,options_data_2025-11-05_15-00.csv
XLV,143,11/21/2025,Call,1600,$600K,1601,0,"Thursday, November 6, 2025 at 10:17 AM",Call Sweep,options_data_2025-11-05_15-00.csv
LRCX,170,12/19/2025,Call,681,$595.9K,812,0,"Thursday, November 6, 2025 at 10:17 AM",Call Sweep,options_data_2025-11-05_15-00.csv
TSLA,457.5,11/07/2025,Put,856,$971.4K,7739,0,"Thursday, November 6, 2025 at 10:18 AM",Put Sweep,options_data_2025-11-05_15-00.csv
CRWV,97.5,12/19/2025,Put,491,$419.8K,518,0,"Thursday, November 6, 2025 at 10:19 AM",Put Sweep,options_data_2025-11-05_15-00.csv
MSFT,500,11/14/2025,Call,1002,$736.5K,1911,0,"Thursday, November 6, 2025 at 10:19 AM",Unusual Call Sweep,options_data_2025-11-05_15-00.csv
HOOD,150,01/16/2026,Call,509,$468.3K,3342,0,"Thursday, November 6, 2025 at 10:24 AM",Call Sweep,options_data_2025-11-05_15-00.csv
APP,640,11/07/2025,Call,1083,$704K,1962,0,"Thursday, November 6, 2025 at 10:25 AM",Call Sweep,options_data_2025-11-05_15-00.csv
APP,640,11/07/2025,Call,897,$583.1K,2878,0,"Thursday, November 6, 2025 at 10:25 AM",Unusual Call Sweep,options_data_2025-11-05_15-00.csv
GLD,360,11/21/2025,Put,2000,$536K,2105,0,"Thursday, November 6, 2025 at 10:26 AM",Put Sweep,options_data_2025-11-05_15-00.csv
AVGO,370,12/19/2025,Call,200,$438K,1184,0,"Thursday, November 6, 2025 at 10:26 AM",Call Sweep,options_data_2025-11-05_15-00.csv
SLV,38,05/15/2026,Put,3683,$401.4K,8684,0,"Thursday, November 6, 2025 at 10:27 AM",Unusual Put Sweep,options_data_2025-11-05_15-00.csv
DAVE,195,11/21/2025,Call,249,$983.6K,500,0,"Thursday, November 6, 2025 at 10:28 AM",Call Sweep,options_data_2025-11-05_15-00.csv
DAVE,195,11/21/2025,Call,244,$976K,750,0,"Thursday, November 6, 2025 at 10:28 AM",Call Sweep,options_data_2025-11-05_15-00.csv
GOOGL,290,02/20/2026,Call,200,$442K,574,0,"Thursday, November 6, 2025 at 10:30 AM",Call Sweep,options_data_2025-11-05_15-00.csv
HOOD,135,11/21/2025,Put,799,$759.1K,1485,0,"Thursday, November 6, 2025 at 10:30 AM",Put Sweep,options_data_2025-11-05_15-00.csv
TSM,290,12/12/2025,Put,9945,$13M,10000,0,"Thursday, November 6, 2025 at 10:31 AM",Highly Unusual Put Sweep,options_data_2025-11-05_15-00.csv
DASH,120,03/20/2026,Put,2499,$474.8K,2526,0,"Thursday, November 6, 2025 at 10:33 AM",Unusual Put Sweep,options_data_2025-11-05_15-00.csv
GOOGL,300,03/20/2026,Call,500,$1M,586,0,"Thursday, November 6, 2025 at 10:34 AM",Call Sweep,options_data_2025-11-05_15-00.csv
PLTR,140,12/18/2026,Call,200,$1.4M,404,0,"Thursday, November 6, 2025 at 10:37 AM",Call Sweep,options_data_2025-11-05_15-00.csv
ARM,170,12/19/2025,Put,449,$875.6K,453,0,"Thursday, November 6, 2025 at 10:43 AM",Put Sweep,options_data_2025-11-05_15-00.csv
MA,560,06/17/2027,Call,199,$1.6M,200,0,"Thursday, November 6, 2025 at 10:43 AM",Call Sweep,options_data_2025-11-05_15-00.csv
NVDA,202.5,11/21/2025,Call,895,$420.7K,3680,0,"Thursday, November 6, 2025 at 10:44 AM",Call Sweep,options_data_2025-11-05_15-00.csv
TSLA,450,11/14/2025,Put,330,$594K,4327,0,"Thursday, November 6, 2025 at 10:47 AM",Put Sweep,options_data_2025-11-05_15-00.csv
TSLA,450,11/14/2025,Put,1741,$3.1M,6070,0,"Thursday, November 6, 2025 at 10:47 AM",Put Sweep,options_data_2025-11-05_15-00.csv
AMD,235,11/07/2025,Put,8622,$1.4M,26319,0,"Thursday, November 6, 2025 at 10:48 AM",Highly Unusual Put Sweep,options_data_2025-11-05_15-00.csv
TSLA,442.5,11/07/2025,Put,1874,$1.4M,8292,0,"Thursday, November 6, 2025 at 10:50 AM",Put Sweep,options_data_2025-11-05_15-00.csv
NVDA,150,01/16/2026,Put,2580,$616.7K,2725,0,"Thursday, November 6, 2025 at 10:51 AM",Put Sweep,options_data_2025-11-05_15-00.csv
URA,48,12/19/2025,Put,3463,$1.4M,3597,0,"Thursday, November 6, 2025 at 10:52 AM",Put Sweep,options_data_2025-11-05_15-00.csv
